seed,sat_agg,formula_lastOnTheLeft,formula_lastOnTheRight,sat_cor_cobertura,sat_cor_exclusividade_0_1,sat_cor_exclusividade_0_2,sat_cor_exclusividade_1_2,sat_forma_cobertura,sat_forma_exclusividade_0_1,sat_forma_exclusividade_0_2,sat_forma_exclusividade_0_3,sat_forma_exclusividade_0_4,sat_forma_exclusividade_1_2,sat_forma_exclusividade_1_3,sat_forma_exclusividade_1_4,sat_forma_exclusividade_2_3,sat_forma_exclusividade_2_4,sat_forma_exclusividade_3_4,sat_tamanho_cobertura,sat_tamanho_exclusividade,sat_left_irreflexividade,sat_right_irreflexividade,sat_left_assimetria,sat_right_assimetria,sat_left_implica_right_inverso,sat_right_implica_left_inverso,sat_left_transitividade,sat_right_transitividade,sat_below_irreflexividade,sat_above_irreflexividade,sat_below_assimetria,sat_above_assimetria,sat_below_implica_above_inverso,sat_above_implica_below_inverso,sat_below_transitividade,sat_above_transitividade,sat_close_irreflexividade,sat_close_implica_close_inverso_1,sat_close_implica_close_inverso_2,sat_triangulos_proximos_mesmo_tamanho,sat_can_stack_implica_above,sat_can_stack_base_nao_cone,sat_can_stack_base_nao_triangulo,sat_inbetween_implica_configuracao_espacial,leftOf_accuracy,leftOf_precision,leftOf_recall,leftOf_f1,rightOf_accuracy,rightOf_precision,rightOf_recall,rightOf_f1,below_accuracy,below_precision,below_recall,below_f1,above_accuracy,above_precision,above_recall,above_f1,closeTo_accuracy,closeTo_precision,closeTo_recall,closeTo_f1,canStack_accuracy,canStack_precision,canStack_recall,canStack_f1,inBetween_accuracy,inBetween_precision,inBetween_recall,inBetween_f1
42,0.837804913520813,0.4610823094844818,0.4566880166530609,0.9997430443763733,0.9998399615287781,0.999822199344635,0.9998188614845276,0.9996377825737,0.9998557567596436,0.9998476505279541,0.9998557567596436,0.9998476505279541,0.999851644039154,0.9998599886894226,0.999851644039154,0.999851644039154,0.9998437762260437,0.999851644039154,0.9997999668121338,0.9997999668121338,0.5860298275947571,0.5874555110931396,0.856063723564148,0.8585246801376343,0.8223696947097778,0.8266752362251282,0.9377650618553162,0.9380818605422974,0.5739223957061768,0.5748212933540344,0.8389960527420044,0.8350389003753662,0.8088856339454651,0.7971483469009399,0.9237087965011597,0.9254099130630493,0.9998999834060669,0.8943069577217102,0.8943069577217102,0.9280738830566406,0.8144494295120239,0.9565339684486389,0.9648124575614929,0.7616487145423889,0.848,0.8333333333333334,0.847457627118644,0.8403361344537815,0.856,0.9056603773584906,0.7868852459016393,0.8421052631578947,0.816,0.8478260869565217,0.7090909090909091,0.7722772277227723,0.832,0.8793103448275862,0.7846153846153846,0.8292682926829268,1.0,1.0,1.0,1.0,0.784,0.5106382978723404,0.8571428571428571,0.64,0.7217391304347827,0.6923076923076923,0.8550922761449077,0.7651376146788991
43,0.8358504176139832,0.4602697789669037,0.4654805064201355,0.9997509717941284,0.9998476505279541,0.999822199344635,0.9998123645782471,0.9996312260627747,0.9998557567596436,0.9998437762260437,0.9998643398284912,0.9998557567596436,0.9998399615287781,0.9998599886894226,0.999851644039154,0.9998476505279541,0.9998399615287781,0.9998599886894226,0.9997999668121338,0.9997999668121338,0.5919618606567383,0.5743619203567505,0.8400497436523438,0.8410046696662903,0.8091100454330444,0.8044766783714294,0.9252383708953857,0.927436888217926,0.5711185932159424,0.5697715282440186,0.8455581068992615,0.8336653709411621,0.8133844137191772,0.8017485737800598,0.9288763403892517,0.9248315691947937,0.9998999834060669,0.90972900390625,0.90972900390625,0.9914136528968811,0.7985605001449585,0.971816897392273,0.9675631523132324,0.7635427713394165,0.872,0.9318181818181818,0.7592592592592593,0.8367346938775511,0.896,0.9491525423728814,0.8484848484848485,0.896,0.8,0.8958333333333334,0.6825396825396826,0.7747747747747747,0.768,0.7258064516129032,0.7894736842105263,0.7563025210084033,1.0,1.0,1.0,1.0,0.776,0.46153846153846156,1.0,0.631578947368421,0.7134057971014492,0.7011677282377919,0.8528082633957392,0.7695892805126712
44,0.8405561447143555,0.44781914353370667,0.4557096064090729,0.9997353553771973,0.9998326301574707,0.9998255968093872,0.999822199344635,0.9996444582939148,0.9998599886894226,0.9998643398284912,0.9998557567596436,0.999851644039154,0.9998557567596436,0.9998476505279541,0.9998437762260437,0.999851644039154,0.9998476505279541,0.9998399615287781,0.9997999668121338,0.9997999668121338,0.589127779006958,0.5679217576980591,0.8732637763023376,0.8571246862411499,0.8376344442367554,0.8207305073738098,0.9445091485977173,0.9409845471382141,0.5823807716369629,0.5733375549316406,0.850938081741333,0.8645531535148621,0.8206547498703003,0.8239739537239075,0.9348765015602112,0.941704273223877,0.9998999834060669,0.9084774851799011,0.9084774851799011,0.9101474285125732,0.8343985080718994,0.9478384256362915,0.9508826732635498,0.7560713291168213,0.84,0.8918918918918919,0.673469387755102,0.7674418604651163,0.856,0.8656716417910447,0.8656716417910447,0.8656716417910447,0.832,0.847457627118644,0.8064516129032258,0.8264462809917356,0.872,0.9130434782608695,0.7777777777777778,0.84,1.0,1.0,1.0,1.0,0.832,0.4117647058823529,0.9333333333333333,0.5714285714285714,0.7184782608695652,0.7196581196581197,0.8158914728682171,0.7647593097184378
45,0.8370398283004761,0.4638933539390564,0.45321574807167053,0.9997316002845764,0.999829113483429,0.9998255968093872,0.9998255968093872,0.999618411064148,0.9998476505279541,0.999836266040802,0.9998476505279541,0.999851644039154,0.9998476505279541,0.9998599886894226,0.9998643398284912,0.9998476505279541,0.999851644039154,0.9998643398284912,0.9997999668121338,0.9997999668121338,0.5789104700088501,0.5723038911819458,0.8432255387306213,0.850736677646637,0.8073733448982239,0.816923201084137,0.9292425513267517,0.9298437237739563,0.554350733757019,0.5811113119125366,0.845007061958313,0.8595843315124512,0.8135255575180054,0.8223745226860046,0.933109700679779,0.9389867782592773,0.9998999834060669,0.9054728746414185,0.9054728746414185,0.9998307228088379,0.8268207311630249,0.9636260867118835,0.9747012853622437,0.7583183646202087,0.848,0.8833333333333333,0.8153846153846154,0.848,0.832,0.8571428571428571,0.75,0.8,0.808,0.7407407407407407,0.8,0.7692307692307693,0.784,0.9074074074074074,0.6901408450704225,0.784,1.0,1.0,1.0,1.0,0.736,0.5283018867924528,0.7777777777777778,0.6292134831460674,0.696376811594203,0.6966626936829559,0.780373831775701,0.7361460957178841
46,0.8394264578819275,0.45875048637390137,0.4675479531288147,0.999717116355896,0.9998155832290649,0.9998437762260437,0.999822199344635,0.9996247291564941,0.9998476505279541,0.999851644039154,0.9998437762260437,0.999851644039154,0.9998557567596436,0.9998476505279541,0.9998557567596436,0.999851644039154,0.9998599886894226,0.999851644039154,0.9997999668121338,0.9997999668121338,0.6134657859802246,0.5591723322868347,0.8350363373756409,0.8357304334640503,0.803449273109436,0.8039677143096924,0.923937201499939,0.923545241355896,0.5759352445602417,0.5838999152183533,0.8619157075881958,0.8600949048995972,0.8282721042633057,0.8242821097373962,0.939483106136322,0.9396442770957947,0.9998999834060669,0.9022509455680847,0.9022509455680847,0.9600949287414551,0.8325029611587524,0.9560010433197021,0.9605584740638733,0.7583690881729126,0.88,0.88,0.8301886792452831,0.8543689320388349,0.856,0.8805970149253731,0.855072463768116,0.8676470588235294,0.872,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.848,0.9166666666666666,0.7457627118644068,0.822429906542056,1.0,1.0,1.0,1.0,0.736,0.3181818181818182,0.8235294117647058,0.45901639344262296,0.702536231884058,0.7057057057057057,0.7802124833997344,0.7410911384421318
