epoch,loss_total,loss_supervisionada,loss_binaria,loss_ternaria,loss_axiomas,sat_agg,metricas_binarias,metricas_ternarias,logs_binarios,logs_ternarios,sat_individual,pesos_positivos,usar_loss_ponderada,close_to_deterministico,relacoes_binarias_treinaveis,relacoes_binarias_avaliadas,relacoes_ternarias_treinaveis
1,1.549277663230896,1.4881600141525269,0.802350640296936,0.6858093738555908,0.20372557640075684,0.7962744235992432,"{""leftOf"": {""accuracy"": 0.512, ""precision"": 1.0, ""recall"": 0.06153846153846154, ""f1"": 0.11594202898550725, ""best_threshold"": 0.39999999999999997, ""best_accuracy"": 0.528, ""best_precision"": 0.5241935483870968, ""best_recall"": 1.0, ""best_f1"": 0.6878306878306878}, ""rightOf"": {""accuracy"": 0.552, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.448, ""best_precision"": 0.448, ""best_recall"": 1.0, ""best_f1"": 0.6187845303867403}, ""below"": {""accuracy"": 0.408, ""precision"": 0.4032258064516129, ""recall"": 1.0, ""f1"": 0.5747126436781609, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.408, ""best_precision"": 0.4032258064516129, ""best_recall"": 1.0, ""best_f1"": 0.5747126436781609}, ""above"": {""accuracy"": 0.464, ""precision"": 0.5666666666666667, ""recall"": 0.23943661971830985, ""f1"": 0.33663366336633666, ""best_threshold"": 0.05, ""best_accuracy"": 0.568, ""best_precision"": 0.568, ""best_recall"": 1.0, ""best_f1"": 0.7244897959183674}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.288, ""precision"": 0.2845528455284553, ""recall"": 0.9722222222222222, ""f1"": 0.44025157232704404, ""best_threshold"": 0.05, ""best_accuracy"": 0.288, ""best_precision"": 0.288, ""best_recall"": 1.0, ""best_f1"": 0.4472049689440994}}","{""inBetween"": {""accuracy"": 0.5449275362318841, ""precision"": 0.5439360929557008, ""recall"": 1.0, ""f1"": 0.7046095954844779, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.5449275362318841, ""best_precision"": 0.5439360929557008, ""best_recall"": 1.0, ""best_f1"": 0.7046095954844779}}","{""loss_sup_leftOf"": 0.7344454526901245, ""pos_weight_leftOf"": 1.127659574468085, ""loss_sup_rightOf"": 0.7268579006195068, ""pos_weight_rightOf"": 1.0491803278688525, ""loss_sup_below"": 0.6983737349510193, ""pos_weight_below"": 1.0, ""loss_sup_above"": 0.7549333572387695, ""pos_weight_above"": 1.1834061135371179, ""loss_sup_canStack"": 1.0971425771713257, ""pos_weight_canStack"": 3.9019607843137254}","{""loss_sup_inBetween"": 0.6858093738555908, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997316002845764, ""cor_exclusividade_0_1"": 0.999829113483429, ""cor_exclusividade_0_2"": 0.9998255968093872, ""cor_exclusividade_1_2"": 0.9998255968093872, ""forma_cobertura"": 0.999618411064148, ""forma_exclusividade_0_1"": 0.9998476505279541, ""forma_exclusividade_0_2"": 0.999836266040802, ""forma_exclusividade_0_3"": 0.9998476505279541, ""forma_exclusividade_0_4"": 0.999851644039154, ""forma_exclusividade_1_2"": 0.9998476505279541, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.9998643398284912, ""forma_exclusividade_2_3"": 0.9998476505279541, ""forma_exclusividade_2_4"": 0.999851644039154, ""forma_exclusividade_3_4"": 0.9998643398284912, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5417687892913818, ""right_irreflexividade"": 0.5712524652481079, ""left_assimetria"": 0.7887212634086609, ""right_assimetria"": 0.8166131377220154, ""left_implica_right_inverso"": 0.7363811731338501, ""right_implica_left_inverso"": 0.7673302888870239, ""left_transitividade"": 0.8859452605247498, ""right_transitividade"": 0.8952813148498535, ""below_irreflexividade"": 0.44106215238571167, ""above_irreflexividade"": 0.5059442520141602, ""below_assimetria"": 0.6852752566337585, ""above_assimetria"": 0.7588268518447876, ""below_implica_above_inverso"": 0.7141150832176208, ""above_implica_below_inverso"": 0.784061074256897, ""below_transitividade"": 0.8617711067199707, ""above_transitividade"": 0.877228319644928, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.9054728746414185, ""close_implica_close_inverso_2"": 0.9054728746414185, ""triangulos_proximos_mesmo_tamanho"": 0.9998307228088379, ""can_stack_implica_above"": 0.7270853519439697, ""can_stack_base_nao_cone"": 0.7864140868186951, ""can_stack_base_nao_triangulo"": 0.818439781665802, ""inbetween_implica_configuracao_espacial"": 0.8154597282409668}","{""leftOf"": 1.127659574468085, ""rightOf"": 1.0491803278688525, ""below"": 1.0, ""above"": 1.1834061135371179, ""canStack"": 3.9019607843137254, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
2,1.546773076057434,1.4857258796691895,0.800697922706604,0.6850278973579407,0.20349067449569702,0.796509325504303,"{""leftOf"": {""accuracy"": 0.52, ""precision"": 1.0, ""recall"": 0.07692307692307693, ""f1"": 0.14285714285714285, ""best_threshold"": 0.39999999999999997, ""best_accuracy"": 0.528, ""best_precision"": 0.5241935483870968, ""best_recall"": 1.0, ""best_f1"": 0.6878306878306878}, ""rightOf"": {""accuracy"": 0.552, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.448, ""best_precision"": 0.448, ""best_recall"": 1.0, ""best_f1"": 0.6187845303867403}, ""below"": {""accuracy"": 0.408, ""precision"": 0.4032258064516129, ""recall"": 1.0, ""f1"": 0.5747126436781609, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.408, ""best_precision"": 0.4032258064516129, ""best_recall"": 1.0, ""best_f1"": 0.5747126436781609}, ""above"": {""accuracy"": 0.488, ""precision"": 0.6296296296296297, ""recall"": 0.23943661971830985, ""f1"": 0.3469387755102041, ""best_threshold"": 0.05, ""best_accuracy"": 0.568, ""best_precision"": 0.568, ""best_recall"": 1.0, ""best_f1"": 0.7244897959183674}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.288, ""precision"": 0.2845528455284553, ""recall"": 0.9722222222222222, ""f1"": 0.44025157232704404, ""best_threshold"": 0.05, ""best_accuracy"": 0.288, ""best_precision"": 0.288, ""best_recall"": 1.0, ""best_f1"": 0.4472049689440994}}","{""inBetween"": {""accuracy"": 0.5434782608695652, ""precision"": 0.5431472081218274, ""recall"": 1.0, ""f1"": 0.7039473684210527, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.5434782608695652, ""best_precision"": 0.5431472081218274, ""best_recall"": 1.0, ""best_f1"": 0.7039473684210527}}","{""loss_sup_leftOf"": 0.7331234216690063, ""pos_weight_leftOf"": 1.127659574468085, ""loss_sup_rightOf"": 0.7247405052185059, ""pos_weight_rightOf"": 1.0491803278688525, ""loss_sup_below"": 0.6964871883392334, ""pos_weight_below"": 1.0, ""loss_sup_above"": 0.7537627220153809, ""pos_weight_above"": 1.1834061135371179, ""loss_sup_canStack"": 1.095375657081604, ""pos_weight_canStack"": 3.9019607843137254}","{""loss_sup_inBetween"": 0.6850278973579407, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997316002845764, ""cor_exclusividade_0_1"": 0.999829113483429, ""cor_exclusividade_0_2"": 0.9998255968093872, ""cor_exclusividade_1_2"": 0.9998255968093872, ""forma_cobertura"": 0.999618411064148, ""forma_exclusividade_0_1"": 0.9998476505279541, ""forma_exclusividade_0_2"": 0.999836266040802, ""forma_exclusividade_0_3"": 0.9998476505279541, ""forma_exclusividade_0_4"": 0.999851644039154, ""forma_exclusividade_1_2"": 0.9998476505279541, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.9998643398284912, ""forma_exclusividade_2_3"": 0.9998476505279541, ""forma_exclusividade_2_4"": 0.999851644039154, ""forma_exclusividade_3_4"": 0.9998643398284912, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5411168336868286, ""right_irreflexividade"": 0.5685710906982422, ""left_assimetria"": 0.7880076169967651, ""right_assimetria"": 0.8142552375793457, ""left_implica_right_inverso"": 0.7372282147407532, ""right_implica_left_inverso"": 0.7662051320075989, ""left_transitividade"": 0.8857223391532898, ""right_transitividade"": 0.8944299817085266, ""below_irreflexividade"": 0.44461315870285034, ""above_irreflexividade"": 0.5069102048873901, ""below_assimetria"": 0.6891767978668213, ""above_assimetria"": 0.7596854567527771, ""below_implica_above_inverso"": 0.7153966426849365, ""above_implica_below_inverso"": 0.782760500907898, ""below_transitividade"": 0.8624002933502197, ""above_transitividade"": 0.877456545829773, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.9054728746414185, ""close_implica_close_inverso_2"": 0.9054728746414185, ""triangulos_proximos_mesmo_tamanho"": 0.9998307228088379, ""can_stack_implica_above"": 0.7272742390632629, ""can_stack_base_nao_cone"": 0.7870998382568359, ""can_stack_base_nao_triangulo"": 0.8191697597503662, ""inbetween_implica_configuracao_espacial"": 0.8140711784362793}","{""leftOf"": 1.127659574468085, ""rightOf"": 1.0491803278688525, ""below"": 1.0, ""above"": 1.1834061135371179, ""canStack"": 3.9019607843137254, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
3,1.5443466901779175,1.4833707809448242,0.7990848422050476,0.6842859387397766,0.20325303077697754,0.7967469692230225,"{""leftOf"": {""accuracy"": 0.52, ""precision"": 1.0, ""recall"": 0.07692307692307693, ""f1"": 0.14285714285714285, ""best_threshold"": 0.39999999999999997, ""best_accuracy"": 0.528, ""best_precision"": 0.5241935483870968, ""best_recall"": 1.0, ""best_f1"": 0.6878306878306878}, ""rightOf"": {""accuracy"": 0.552, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.448, ""best_precision"": 0.448, ""best_recall"": 1.0, ""best_f1"": 0.6187845303867403}, ""below"": {""accuracy"": 0.408, ""precision"": 0.4032258064516129, ""recall"": 1.0, ""f1"": 0.5747126436781609, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.408, ""best_precision"": 0.4032258064516129, ""best_recall"": 1.0, ""best_f1"": 0.5747126436781609}, ""above"": {""accuracy"": 0.496, ""precision"": 0.6538461538461539, ""recall"": 0.23943661971830985, ""f1"": 0.35051546391752575, ""best_threshold"": 0.05, ""best_accuracy"": 0.568, ""best_precision"": 0.568, ""best_recall"": 1.0, ""best_f1"": 0.7244897959183674}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.296, ""precision"": 0.28688524590163933, ""recall"": 0.9722222222222222, ""f1"": 0.4430379746835443, ""best_threshold"": 0.05, ""best_accuracy"": 0.288, ""best_precision"": 0.288, ""best_recall"": 1.0, ""best_f1"": 0.4472049689440994}}","{""inBetween"": {""accuracy"": 0.5427536231884058, ""precision"": 0.5427536231884058, ""recall"": 1.0, ""f1"": 0.7036167214654767, ""best_threshold"": 0.05, ""best_accuracy"": 0.5427536231884058, ""best_precision"": 0.5427536231884058, ""best_recall"": 1.0, ""best_f1"": 0.7036167214654767}}","{""loss_sup_leftOf"": 0.7318263053894043, ""pos_weight_leftOf"": 1.127659574468085, ""loss_sup_rightOf"": 0.722695529460907, ""pos_weight_rightOf"": 1.0491803278688525, ""loss_sup_below"": 0.694661021232605, ""pos_weight_below"": 1.0, ""loss_sup_above"": 0.7525973916053772, ""pos_weight_above"": 1.1834061135371179, ""loss_sup_canStack"": 1.093644142150879, ""pos_weight_canStack"": 3.9019607843137254}","{""loss_sup_inBetween"": 0.6842859387397766, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997316002845764, ""cor_exclusividade_0_1"": 0.999829113483429, ""cor_exclusividade_0_2"": 0.9998255968093872, ""cor_exclusividade_1_2"": 0.9998255968093872, ""forma_cobertura"": 0.999618411064148, ""forma_exclusividade_0_1"": 0.9998476505279541, ""forma_exclusividade_0_2"": 0.999836266040802, ""forma_exclusividade_0_3"": 0.9998476505279541, ""forma_exclusividade_0_4"": 0.999851644039154, ""forma_exclusividade_1_2"": 0.9998476505279541, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.9998643398284912, ""forma_exclusividade_2_3"": 0.9998476505279541, ""forma_exclusividade_2_4"": 0.999851644039154, ""forma_exclusividade_3_4"": 0.9998643398284912, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5405987501144409, ""right_irreflexividade"": 0.5659547448158264, ""left_assimetria"": 0.7874088883399963, ""right_assimetria"": 0.8119571805000305, ""left_implica_right_inverso"": 0.7381112575531006, ""right_implica_left_inverso"": 0.7650765776634216, ""left_transitividade"": 0.8855367302894592, ""right_transitividade"": 0.893610417842865, ""below_irreflexividade"": 0.4480903148651123, ""above_irreflexividade"": 0.5078864693641663, ""below_assimetria"": 0.6929682493209839, ""above_assimetria"": 0.7605229616165161, ""below_implica_above_inverso"": 0.7166565656661987, ""above_implica_below_inverso"": 0.781495213508606, ""below_transitividade"": 0.8630322813987732, ""above_transitividade"": 0.8776810169219971, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.9054728746414185, ""close_implica_close_inverso_2"": 0.9054728746414185, ""triangulos_proximos_mesmo_tamanho"": 0.9998307228088379, ""can_stack_implica_above"": 0.7274622917175293, ""can_stack_base_nao_cone"": 0.787773609161377, ""can_stack_base_nao_triangulo"": 0.8198930621147156, ""inbetween_implica_configuracao_espacial"": 0.8127303719520569}","{""leftOf"": 1.127659574468085, ""rightOf"": 1.0491803278688525, ""below"": 1.0, ""above"": 1.1834061135371179, ""canStack"": 3.9019607843137254, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
4,1.5419868230819702,1.481086254119873,0.7975068092346191,0.6835794448852539,0.2030019760131836,0.7969980239868164,"{""leftOf"": {""accuracy"": 0.528, ""precision"": 1.0, ""recall"": 0.09230769230769231, ""f1"": 0.16901408450704225, ""best_threshold"": 0.39999999999999997, ""best_accuracy"": 0.528, ""best_precision"": 0.5241935483870968, ""best_recall"": 1.0, ""best_f1"": 0.6878306878306878}, ""rightOf"": {""accuracy"": 0.552, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.448, ""best_precision"": 0.448, ""best_recall"": 1.0, ""best_f1"": 0.6187845303867403}, ""below"": {""accuracy"": 0.408, ""precision"": 0.4032258064516129, ""recall"": 1.0, ""f1"": 0.5747126436781609, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.408, ""best_precision"": 0.4032258064516129, ""best_recall"": 1.0, ""best_f1"": 0.5747126436781609}, ""above"": {""accuracy"": 0.496, ""precision"": 0.6538461538461539, ""recall"": 0.23943661971830985, ""f1"": 0.35051546391752575, ""best_threshold"": 0.05, ""best_accuracy"": 0.568, ""best_precision"": 0.568, ""best_recall"": 1.0, ""best_f1"": 0.7244897959183674}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.304, ""precision"": 0.2892561983471074, ""recall"": 0.9722222222222222, ""f1"": 0.445859872611465, ""best_threshold"": 0.05, ""best_accuracy"": 0.288, ""best_precision"": 0.288, ""best_recall"": 1.0, ""best_f1"": 0.4472049689440994}}","{""inBetween"": {""accuracy"": 0.5427536231884058, ""precision"": 0.5427536231884058, ""recall"": 1.0, ""f1"": 0.7036167214654767, ""best_threshold"": 0.05, ""best_accuracy"": 0.5427536231884058, ""best_precision"": 0.5427536231884058, ""best_recall"": 1.0, ""best_f1"": 0.7036167214654767}}","{""loss_sup_leftOf"": 0.7305594682693481, ""pos_weight_leftOf"": 1.127659574468085, ""loss_sup_rightOf"": 0.7207146286964417, ""pos_weight_rightOf"": 1.0491803278688525, ""loss_sup_below"": 0.6928897500038147, ""pos_weight_below"": 1.0, ""loss_sup_above"": 0.7514356374740601, ""pos_weight_above"": 1.1834061135371179, ""loss_sup_canStack"": 1.0919345617294312, ""pos_weight_canStack"": 3.9019607843137254}","{""loss_sup_inBetween"": 0.6835794448852539, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997316002845764, ""cor_exclusividade_0_1"": 0.999829113483429, ""cor_exclusividade_0_2"": 0.9998255968093872, ""cor_exclusividade_1_2"": 0.9998255968093872, ""forma_cobertura"": 0.999618411064148, ""forma_exclusividade_0_1"": 0.9998476505279541, ""forma_exclusividade_0_2"": 0.999836266040802, ""forma_exclusividade_0_3"": 0.9998476505279541, ""forma_exclusividade_0_4"": 0.999851644039154, ""forma_exclusividade_1_2"": 0.9998476505279541, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.9998643398284912, ""forma_exclusividade_2_3"": 0.9998476505279541, ""forma_exclusividade_2_4"": 0.999851644039154, ""forma_exclusividade_3_4"": 0.9998643398284912, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5402857661247253, ""right_irreflexividade"": 0.5634527206420898, ""left_assimetria"": 0.786992609500885, ""right_assimetria"": 0.8097385168075562, ""left_implica_right_inverso"": 0.739057719707489, ""right_implica_left_inverso"": 0.7639228701591492, ""left_transitividade"": 0.8854090571403503, ""right_transitividade"": 0.8928288817405701, ""below_irreflexividade"": 0.4515262246131897, ""above_irreflexividade"": 0.5088322758674622, ""below_assimetria"": 0.6966820955276489, ""above_assimetria"": 0.7613338828086853, ""below_implica_above_inverso"": 0.7179121971130371, ""above_implica_below_inverso"": 0.7802489995956421, ""below_transitividade"": 0.8636709451675415, ""above_transitividade"": 0.877900242805481, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.9054728746414185, ""close_implica_close_inverso_2"": 0.9054728746414185, ""triangulos_proximos_mesmo_tamanho"": 0.9998307228088379, ""can_stack_implica_above"": 0.727649450302124, ""can_stack_base_nao_cone"": 0.788433849811554, ""can_stack_base_nao_triangulo"": 0.8206100463867188, ""inbetween_implica_configuracao_espacial"": 0.811431884765625}","{""leftOf"": 1.127659574468085, ""rightOf"": 1.0491803278688525, ""below"": 1.0, ""above"": 1.1834061135371179, ""canStack"": 3.9019607843137254, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
5,1.5396850109100342,1.4788618087768555,0.7959603071212769,0.6829015612602234,0.20274406671524048,0.7972559332847595,"{""leftOf"": {""accuracy"": 0.528, ""precision"": 1.0, ""recall"": 0.09230769230769231, ""f1"": 0.16901408450704225, ""best_threshold"": 0.39999999999999997, ""best_accuracy"": 0.528, ""best_precision"": 0.5241935483870968, ""best_recall"": 1.0, ""best_f1"": 0.6878306878306878}, ""rightOf"": {""accuracy"": 0.552, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.448, ""best_precision"": 0.448, ""best_recall"": 1.0, ""best_f1"": 0.6187845303867403}, ""below"": {""accuracy"": 0.408, ""precision"": 0.4032258064516129, ""recall"": 1.0, ""f1"": 0.5747126436781609, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.408, ""best_precision"": 0.4032258064516129, ""best_recall"": 1.0, ""best_f1"": 0.5747126436781609}, ""above"": {""accuracy"": 0.496, ""precision"": 0.6538461538461539, ""recall"": 0.23943661971830985, ""f1"": 0.35051546391752575, ""best_threshold"": 0.05, ""best_accuracy"": 0.568, ""best_precision"": 0.568, ""best_recall"": 1.0, ""best_f1"": 0.7244897959183674}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.304, ""precision"": 0.2892561983471074, ""recall"": 0.9722222222222222, ""f1"": 0.445859872611465, ""best_threshold"": 0.05, ""best_accuracy"": 0.288, ""best_precision"": 0.288, ""best_recall"": 1.0, ""best_f1"": 0.4472049689440994}}","{""inBetween"": {""accuracy"": 0.5427536231884058, ""precision"": 0.5427536231884058, ""recall"": 1.0, ""f1"": 0.7036167214654767, ""best_threshold"": 0.05, ""best_accuracy"": 0.5427536231884058, ""best_precision"": 0.5427536231884058, ""best_recall"": 1.0, ""best_f1"": 0.7036167214654767}}","{""loss_sup_leftOf"": 0.7293086051940918, ""pos_weight_leftOf"": 1.127659574468085, ""loss_sup_rightOf"": 0.7187882661819458, ""pos_weight_rightOf"": 1.0491803278688525, ""loss_sup_below"": 0.6911841034889221, ""pos_weight_below"": 1.0, ""loss_sup_above"": 0.750274121761322, ""pos_weight_above"": 1.1834061135371179, ""loss_sup_canStack"": 1.090246319770813, ""pos_weight_canStack"": 3.9019607843137254}","{""loss_sup_inBetween"": 0.6829015612602234, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997316002845764, ""cor_exclusividade_0_1"": 0.999829113483429, ""cor_exclusividade_0_2"": 0.9998255968093872, ""cor_exclusividade_1_2"": 0.9998255968093872, ""forma_cobertura"": 0.999618411064148, ""forma_exclusividade_0_1"": 0.9998476505279541, ""forma_exclusividade_0_2"": 0.999836266040802, ""forma_exclusividade_0_3"": 0.9998476505279541, ""forma_exclusividade_0_4"": 0.999851644039154, ""forma_exclusividade_1_2"": 0.9998476505279541, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.9998643398284912, ""forma_exclusividade_2_3"": 0.9998476505279541, ""forma_exclusividade_2_4"": 0.999851644039154, ""forma_exclusividade_3_4"": 0.9998643398284912, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5401047468185425, ""right_irreflexividade"": 0.5610713958740234, ""left_assimetria"": 0.786698579788208, ""right_assimetria"": 0.8076084852218628, ""left_implica_right_inverso"": 0.7400262355804443, ""right_implica_left_inverso"": 0.7627763152122498, ""left_transitividade"": 0.8853203654289246, ""right_transitividade"": 0.8920873999595642, ""below_irreflexividade"": 0.4549010992050171, ""above_irreflexividade"": 0.5097529888153076, ""below_assimetria"": 0.700314998626709, ""above_assimetria"": 0.7621164917945862, ""below_implica_above_inverso"": 0.7191625237464905, ""above_implica_below_inverso"": 0.779022753238678, ""below_transitividade"": 0.8643146753311157, ""above_transitividade"": 0.8781135082244873, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.9054728746414185, ""close_implica_close_inverso_2"": 0.9054728746414185, ""triangulos_proximos_mesmo_tamanho"": 0.9998307228088379, ""can_stack_implica_above"": 0.7278293967247009, ""can_stack_base_nao_cone"": 0.7890810370445251, ""can_stack_base_nao_triangulo"": 0.821312665939331, ""inbetween_implica_configuracao_espacial"": 0.8101856708526611}","{""leftOf"": 1.127659574468085, ""rightOf"": 1.0491803278688525, ""below"": 1.0, ""above"": 1.1834061135371179, ""canStack"": 3.9019607843137254, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
