epoch,loss_total,loss_supervisionada,loss_binaria,loss_ternaria,loss_axiomas,sat_agg,metricas_binarias,metricas_ternarias,logs_binarios,logs_ternarios,sat_individual,pesos_positivos,usar_loss_ponderada,close_to_deterministico,relacoes_binarias_treinaveis,relacoes_binarias_avaliadas,relacoes_ternarias_treinaveis
1,1.5603810548782349,1.5005922317504883,0.8103339076042175,0.6902583241462708,0.19929593801498413,0.8007040619850159,"{""leftOf"": {""accuracy"": 0.536, ""precision"": 1.0, ""recall"": 0.01694915254237288, ""f1"": 0.03333333333333333, ""best_threshold"": 0.05, ""best_accuracy"": 0.472, ""best_precision"": 0.472, ""best_recall"": 1.0, ""best_f1"": 0.6413043478260869}, ""rightOf"": {""accuracy"": 0.392, ""precision"": 0.3972602739726027, ""recall"": 0.47540983606557374, ""f1"": 0.43283582089552236, ""best_threshold"": 0.05, ""best_accuracy"": 0.488, ""best_precision"": 0.488, ""best_recall"": 1.0, ""best_f1"": 0.6559139784946236}, ""below"": {""accuracy"": 0.56, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.44, ""best_precision"": 0.44, ""best_recall"": 1.0, ""best_f1"": 0.6111111111111112}, ""above"": {""accuracy"": 0.536, ""precision"": 0.7333333333333333, ""recall"": 0.16923076923076924, ""f1"": 0.275, ""best_threshold"": 0.05, ""best_accuracy"": 0.52, ""best_precision"": 0.52, ""best_recall"": 1.0, ""best_f1"": 0.6842105263157895}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.44999999999999996, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.24, ""precision"": 0.2184873949579832, ""recall"": 0.9285714285714286, ""f1"": 0.35374149659863946, ""best_threshold"": 0.05, ""best_accuracy"": 0.224, ""best_precision"": 0.224, ""best_recall"": 1.0, ""best_f1"": 0.3660130718954248}}","{""inBetween"": {""accuracy"": 0.5307971014492754, ""precision"": 0.530478955007257, ""recall"": 0.9993164730006835, ""f1"": 0.6930552263569566, ""best_threshold"": 0.49999999999999994, ""best_accuracy"": 0.5307971014492754, ""best_precision"": 0.530478955007257, ""best_recall"": 0.9993164730006835, ""best_f1"": 0.6930552263569566}}","{""loss_sup_leftOf"": 0.7230392098426819, ""pos_weight_leftOf"": 1.0746887966804979, ""loss_sup_rightOf"": 0.7239691615104675, ""pos_weight_rightOf"": 1.0920502092050208, ""loss_sup_below"": 0.7241315245628357, ""pos_weight_below"": 1.0408163265306123, ""loss_sup_above"": 0.731936514377594, ""pos_weight_above"": 1.127659574468085, ""loss_sup_canStack"": 1.1485930681228638, ""pos_weight_canStack"": 4.681818181818182}","{""loss_sup_inBetween"": 0.6902583241462708, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997430443763733, ""cor_exclusividade_0_1"": 0.9998399615287781, ""cor_exclusividade_0_2"": 0.999822199344635, ""cor_exclusividade_1_2"": 0.9998188614845276, ""forma_cobertura"": 0.9996377825737, ""forma_exclusividade_0_1"": 0.9998557567596436, ""forma_exclusividade_0_2"": 0.9998476505279541, ""forma_exclusividade_0_3"": 0.9998557567596436, ""forma_exclusividade_0_4"": 0.9998476505279541, ""forma_exclusividade_1_2"": 0.999851644039154, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.999851644039154, ""forma_exclusividade_2_3"": 0.999851644039154, ""forma_exclusividade_2_4"": 0.9998437762260437, ""forma_exclusividade_3_4"": 0.999851644039154, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5512012243270874, ""right_irreflexividade"": 0.49634242057800293, ""left_assimetria"": 0.7982326149940491, ""right_assimetria"": 0.7442857027053833, ""left_implica_right_inverso"": 0.7773464918136597, ""right_implica_left_inverso"": 0.7205764055252075, ""left_transitividade"": 0.8889046907424927, ""right_transitividade"": 0.8736917972564697, ""below_irreflexividade"": 0.5630316734313965, ""above_irreflexividade"": 0.5235075354576111, ""below_assimetria"": 0.813753068447113, ""above_assimetria"": 0.7732487916946411, ""below_implica_above_inverso"": 0.7736809849739075, ""above_implica_below_inverso"": 0.7291316390037537, ""below_transitividade"": 0.8940962553024292, ""above_transitividade"": 0.8812326788902283, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.8943069577217102, ""close_implica_close_inverso_2"": 0.8943069577217102, ""triangulos_proximos_mesmo_tamanho"": 0.9280738830566406, ""can_stack_implica_above"": 0.7247271537780762, ""can_stack_base_nao_cone"": 0.7899824380874634, ""can_stack_base_nao_triangulo"": 0.7411160469055176, ""inbetween_implica_configuracao_espacial"": 0.7946905493736267}","{""leftOf"": 1.0746887966804979, ""rightOf"": 1.0920502092050208, ""below"": 1.0408163265306123, ""above"": 1.127659574468085, ""canStack"": 4.681818181818182, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
2,1.5581642389297485,1.4983818531036377,0.8088987469673157,0.689483106136322,0.19927477836608887,0.8007252216339111,"{""leftOf"": {""accuracy"": 0.536, ""precision"": 1.0, ""recall"": 0.01694915254237288, ""f1"": 0.03333333333333333, ""best_threshold"": 0.05, ""best_accuracy"": 0.472, ""best_precision"": 0.472, ""best_recall"": 1.0, ""best_f1"": 0.6413043478260869}, ""rightOf"": {""accuracy"": 0.416, ""precision"": 0.4142857142857143, ""recall"": 0.47540983606557374, ""f1"": 0.44274809160305345, ""best_threshold"": 0.05, ""best_accuracy"": 0.488, ""best_precision"": 0.488, ""best_recall"": 1.0, ""best_f1"": 0.6559139784946236}, ""below"": {""accuracy"": 0.56, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.44, ""best_precision"": 0.44, ""best_recall"": 1.0, ""best_f1"": 0.6111111111111112}, ""above"": {""accuracy"": 0.536, ""precision"": 0.7333333333333333, ""recall"": 0.16923076923076924, ""f1"": 0.275, ""best_threshold"": 0.05, ""best_accuracy"": 0.52, ""best_precision"": 0.52, ""best_recall"": 1.0, ""best_f1"": 0.6842105263157895}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.44999999999999996, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.248, ""precision"": 0.22033898305084745, ""recall"": 0.9285714285714286, ""f1"": 0.3561643835616438, ""best_threshold"": 0.05, ""best_accuracy"": 0.224, ""best_precision"": 0.224, ""best_recall"": 1.0, ""best_f1"": 0.3660130718954248}}","{""inBetween"": {""accuracy"": 0.5300724637681159, ""precision"": 0.5300942712110225, ""recall"": 0.9993164730006835, ""f1"": 0.6927268419805733, ""best_threshold"": 0.05, ""best_accuracy"": 0.5300724637681159, ""best_precision"": 0.5300724637681159, ""best_recall"": 1.0, ""best_f1"": 0.69287236561686}}","{""loss_sup_leftOf"": 0.7214205861091614, ""pos_weight_leftOf"": 1.0746887966804979, ""loss_sup_rightOf"": 0.7228159308433533, ""pos_weight_rightOf"": 1.0920502092050208, ""loss_sup_below"": 0.7226668000221252, ""pos_weight_below"": 1.0408163265306123, ""loss_sup_above"": 0.7309043407440186, ""pos_weight_above"": 1.127659574468085, ""loss_sup_canStack"": 1.1466858386993408, ""pos_weight_canStack"": 4.681818181818182}","{""loss_sup_inBetween"": 0.689483106136322, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997430443763733, ""cor_exclusividade_0_1"": 0.9998399615287781, ""cor_exclusividade_0_2"": 0.999822199344635, ""cor_exclusividade_1_2"": 0.9998188614845276, ""forma_cobertura"": 0.9996377825737, ""forma_exclusividade_0_1"": 0.9998557567596436, ""forma_exclusividade_0_2"": 0.9998476505279541, ""forma_exclusividade_0_3"": 0.9998557567596436, ""forma_exclusividade_0_4"": 0.9998476505279541, ""forma_exclusividade_1_2"": 0.999851644039154, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.999851644039154, ""forma_exclusividade_2_3"": 0.999851644039154, ""forma_exclusividade_2_4"": 0.9998437762260437, ""forma_exclusividade_3_4"": 0.999851644039154, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5497488975524902, ""right_irreflexividade"": 0.49783045053482056, ""left_assimetria"": 0.7968614101409912, ""right_assimetria"": 0.7457348108291626, ""left_implica_right_inverso"": 0.7759488224983215, ""right_implica_left_inverso"": 0.7221611142158508, ""left_transitividade"": 0.8884612321853638, ""right_transitividade"": 0.8740350008010864, ""below_irreflexividade"": 0.5615659952163696, ""above_irreflexividade"": 0.5239778161048889, ""below_assimetria"": 0.8124237060546875, ""above_assimetria"": 0.7735586762428284, ""below_implica_above_inverso"": 0.7727492451667786, ""above_implica_below_inverso"": 0.730044424533844, ""below_transitividade"": 0.893622100353241, ""above_transitividade"": 0.881327211856842, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.8943069577217102, ""close_implica_close_inverso_2"": 0.8943069577217102, ""triangulos_proximos_mesmo_tamanho"": 0.9280738830566406, ""can_stack_implica_above"": 0.7251063585281372, ""can_stack_base_nao_cone"": 0.7907307147979736, ""can_stack_base_nao_triangulo"": 0.7419676780700684, ""inbetween_implica_configuracao_espacial"": 0.7945940494537354}","{""leftOf"": 1.0746887966804979, ""rightOf"": 1.0920502092050208, ""below"": 1.0408163265306123, ""above"": 1.127659574468085, ""canStack"": 4.681818181818182, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
3,1.5559861660003662,1.496209979057312,0.8074860572814941,0.6887239217758179,0.1992540955543518,0.8007459044456482,"{""leftOf"": {""accuracy"": 0.536, ""precision"": 1.0, ""recall"": 0.01694915254237288, ""f1"": 0.03333333333333333, ""best_threshold"": 0.05, ""best_accuracy"": 0.472, ""best_precision"": 0.472, ""best_recall"": 1.0, ""best_f1"": 0.6413043478260869}, ""rightOf"": {""accuracy"": 0.432, ""precision"": 0.4264705882352941, ""recall"": 0.47540983606557374, ""f1"": 0.4496124031007752, ""best_threshold"": 0.05, ""best_accuracy"": 0.488, ""best_precision"": 0.488, ""best_recall"": 1.0, ""best_f1"": 0.6559139784946236}, ""below"": {""accuracy"": 0.56, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.44, ""best_precision"": 0.44, ""best_recall"": 1.0, ""best_f1"": 0.6111111111111112}, ""above"": {""accuracy"": 0.536, ""precision"": 0.7333333333333333, ""recall"": 0.16923076923076924, ""f1"": 0.275, ""best_threshold"": 0.05, ""best_accuracy"": 0.52, ""best_precision"": 0.52, ""best_recall"": 1.0, ""best_f1"": 0.6842105263157895}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.44999999999999996, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.248, ""precision"": 0.22033898305084745, ""recall"": 0.9285714285714286, ""f1"": 0.3561643835616438, ""best_threshold"": 0.05, ""best_accuracy"": 0.224, ""best_precision"": 0.224, ""best_recall"": 1.0, ""best_f1"": 0.3660130718954248}}","{""inBetween"": {""accuracy"": 0.5297101449275362, ""precision"": 0.5299021384559623, ""recall"": 0.9993164730006835, ""f1"": 0.6925627664613927, ""best_threshold"": 0.05, ""best_accuracy"": 0.5300724637681159, ""best_precision"": 0.5300724637681159, ""best_recall"": 1.0, ""best_f1"": 0.69287236561686}}","{""loss_sup_leftOf"": 0.7198229432106018, ""pos_weight_leftOf"": 1.0746887966804979, ""loss_sup_rightOf"": 0.7216931581497192, ""pos_weight_rightOf"": 1.0920502092050208, ""loss_sup_below"": 0.7212434411048889, ""pos_weight_below"": 1.0408163265306123, ""loss_sup_above"": 0.7298777103424072, ""pos_weight_above"": 1.127659574468085, ""loss_sup_canStack"": 1.1447932720184326, ""pos_weight_canStack"": 4.681818181818182}","{""loss_sup_inBetween"": 0.6887239217758179, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997430443763733, ""cor_exclusividade_0_1"": 0.9998399615287781, ""cor_exclusividade_0_2"": 0.999822199344635, ""cor_exclusividade_1_2"": 0.9998188614845276, ""forma_cobertura"": 0.9996377825737, ""forma_exclusividade_0_1"": 0.9998557567596436, ""forma_exclusividade_0_2"": 0.9998476505279541, ""forma_exclusividade_0_3"": 0.9998557567596436, ""forma_exclusividade_0_4"": 0.9998476505279541, ""forma_exclusividade_1_2"": 0.999851644039154, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.999851644039154, ""forma_exclusividade_2_3"": 0.999851644039154, ""forma_exclusividade_2_4"": 0.9998437762260437, ""forma_exclusividade_3_4"": 0.999851644039154, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5483442544937134, ""right_irreflexividade"": 0.49928396940231323, ""left_assimetria"": 0.795524001121521, ""right_assimetria"": 0.7471576929092407, ""left_implica_right_inverso"": 0.7745785117149353, ""right_implica_left_inverso"": 0.723707914352417, ""left_transitividade"": 0.8880330920219421, ""right_transitividade"": 0.8743762373924255, ""below_irreflexividade"": 0.5601575374603271, ""above_irreflexividade"": 0.5243863463401794, ""below_assimetria"": 0.8111330270767212, ""above_assimetria"": 0.773813009262085, ""below_implica_above_inverso"": 0.7718696594238281, ""above_implica_below_inverso"": 0.7309004068374634, ""below_transitividade"": 0.8931652307510376, ""above_transitividade"": 0.8814066648483276, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.8943069577217102, ""close_implica_close_inverso_2"": 0.8943069577217102, ""triangulos_proximos_mesmo_tamanho"": 0.9280738830566406, ""can_stack_implica_above"": 0.7255034446716309, ""can_stack_base_nao_cone"": 0.7914537191390991, ""can_stack_base_nao_triangulo"": 0.74280846118927, ""inbetween_implica_configuracao_espacial"": 0.7946510314941406}","{""leftOf"": 1.0746887966804979, ""rightOf"": 1.0920502092050208, ""below"": 1.0408163265306123, ""above"": 1.127659574468085, ""canStack"": 4.681818181818182, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
4,1.5538432598114014,1.4940714836120605,0.8060925602912903,0.6879789233207703,0.19923925399780273,0.8007607460021973,"{""leftOf"": {""accuracy"": 0.536, ""precision"": 1.0, ""recall"": 0.01694915254237288, ""f1"": 0.03333333333333333, ""best_threshold"": 0.05, ""best_accuracy"": 0.472, ""best_precision"": 0.472, ""best_recall"": 1.0, ""best_f1"": 0.6413043478260869}, ""rightOf"": {""accuracy"": 0.448, ""precision"": 0.4375, ""recall"": 0.45901639344262296, ""f1"": 0.448, ""best_threshold"": 0.05, ""best_accuracy"": 0.488, ""best_precision"": 0.488, ""best_recall"": 1.0, ""best_f1"": 0.6559139784946236}, ""below"": {""accuracy"": 0.56, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.44, ""best_precision"": 0.44, ""best_recall"": 1.0, ""best_f1"": 0.6111111111111112}, ""above"": {""accuracy"": 0.528, ""precision"": 0.7142857142857143, ""recall"": 0.15384615384615385, ""f1"": 0.25316455696202533, ""best_threshold"": 0.05, ""best_accuracy"": 0.52, ""best_precision"": 0.52, ""best_recall"": 1.0, ""best_f1"": 0.6842105263157895}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.44999999999999996, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.24, ""precision"": 0.21367521367521367, ""recall"": 0.8928571428571429, ""f1"": 0.3448275862068966, ""best_threshold"": 0.05, ""best_accuracy"": 0.224, ""best_precision"": 0.224, ""best_recall"": 1.0, ""best_f1"": 0.3660130718954248}}","{""inBetween"": {""accuracy"": 0.5297101449275362, ""precision"": 0.5299021384559623, ""recall"": 0.9993164730006835, ""f1"": 0.6925627664613927, ""best_threshold"": 0.05, ""best_accuracy"": 0.5300724637681159, ""best_precision"": 0.5300724637681159, ""best_recall"": 1.0, ""best_f1"": 0.69287236561686}}","{""loss_sup_leftOf"": 0.7182467579841614, ""pos_weight_leftOf"": 1.0746887966804979, ""loss_sup_rightOf"": 0.7205851078033447, ""pos_weight_rightOf"": 1.0920502092050208, ""loss_sup_below"": 0.7198615670204163, ""pos_weight_below"": 1.0408163265306123, ""loss_sup_above"": 0.7288580536842346, ""pos_weight_above"": 1.127659574468085, ""loss_sup_canStack"": 1.142911434173584, ""pos_weight_canStack"": 4.681818181818182}","{""loss_sup_inBetween"": 0.6879789233207703, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997430443763733, ""cor_exclusividade_0_1"": 0.9998399615287781, ""cor_exclusividade_0_2"": 0.999822199344635, ""cor_exclusividade_1_2"": 0.9998188614845276, ""forma_cobertura"": 0.9996377825737, ""forma_exclusividade_0_1"": 0.9998557567596436, ""forma_exclusividade_0_2"": 0.9998476505279541, ""forma_exclusividade_0_3"": 0.9998557567596436, ""forma_exclusividade_0_4"": 0.9998476505279541, ""forma_exclusividade_1_2"": 0.999851644039154, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.999851644039154, ""forma_exclusividade_2_3"": 0.999851644039154, ""forma_exclusividade_2_4"": 0.9998437762260437, ""forma_exclusividade_3_4"": 0.999851644039154, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5469530820846558, ""right_irreflexividade"": 0.5006871819496155, ""left_assimetria"": 0.7941938042640686, ""right_assimetria"": 0.7485253810882568, ""left_implica_right_inverso"": 0.7732346057891846, ""right_implica_left_inverso"": 0.7252172231674194, ""left_transitividade"": 0.8876108527183533, ""right_transitividade"": 0.8747082948684692, ""below_irreflexividade"": 0.5587813854217529, ""above_irreflexividade"": 0.5247653722763062, ""below_assimetria"": 0.809869647026062, ""above_assimetria"": 0.7740356922149658, ""below_implica_above_inverso"": 0.7710238695144653, ""above_implica_below_inverso"": 0.7317203879356384, ""below_transitividade"": 0.89272141456604, ""above_transitividade"": 0.8814778923988342, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.8943069577217102, ""close_implica_close_inverso_2"": 0.8943069577217102, ""triangulos_proximos_mesmo_tamanho"": 0.9280738830566406, ""can_stack_implica_above"": 0.725914716720581, ""can_stack_base_nao_cone"": 0.7921735644340515, ""can_stack_base_nao_triangulo"": 0.743646502494812, ""inbetween_implica_configuracao_espacial"": 0.7947463393211365}","{""leftOf"": 1.0746887966804979, ""rightOf"": 1.0920502092050208, ""below"": 1.0408163265306123, ""above"": 1.127659574468085, ""canStack"": 4.681818181818182, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
5,1.551731824874878,1.4919624328613281,0.8047167062759399,0.6872457265853882,0.19923126697540283,0.8007687330245972,"{""leftOf"": {""accuracy"": 0.552, ""precision"": 1.0, ""recall"": 0.05084745762711865, ""f1"": 0.0967741935483871, ""best_threshold"": 0.05, ""best_accuracy"": 0.472, ""best_precision"": 0.472, ""best_recall"": 1.0, ""best_f1"": 0.6413043478260869}, ""rightOf"": {""accuracy"": 0.456, ""precision"": 0.4444444444444444, ""recall"": 0.45901639344262296, ""f1"": 0.45161290322580644, ""best_threshold"": 0.05, ""best_accuracy"": 0.488, ""best_precision"": 0.488, ""best_recall"": 1.0, ""best_f1"": 0.6559139784946236}, ""below"": {""accuracy"": 0.56, ""precision"": 0.0, ""recall"": 0.0, ""f1"": 0.0, ""best_threshold"": 0.05, ""best_accuracy"": 0.44, ""best_precision"": 0.44, ""best_recall"": 1.0, ""best_f1"": 0.6111111111111112}, ""above"": {""accuracy"": 0.536, ""precision"": 0.7333333333333333, ""recall"": 0.16923076923076924, ""f1"": 0.275, ""best_threshold"": 0.05, ""best_accuracy"": 0.52, ""best_precision"": 0.52, ""best_recall"": 1.0, ""best_f1"": 0.6842105263157895}, ""closeTo"": {""accuracy"": 1.0, ""precision"": 1.0, ""recall"": 1.0, ""f1"": 1.0, ""best_threshold"": 0.44999999999999996, ""best_accuracy"": 1.0, ""best_precision"": 1.0, ""best_recall"": 1.0, ""best_f1"": 1.0}, ""canStack"": {""accuracy"": 0.248, ""precision"": 0.21551724137931033, ""recall"": 0.8928571428571429, ""f1"": 0.3472222222222222, ""best_threshold"": 0.05, ""best_accuracy"": 0.224, ""best_precision"": 0.224, ""best_recall"": 1.0, ""best_f1"": 0.3660130718954248}}","{""inBetween"": {""accuracy"": 0.5293478260869565, ""precision"": 0.5297316896301668, ""recall"": 0.9986329460013671, ""f1"": 0.6922530206112296, ""best_threshold"": 0.05, ""best_accuracy"": 0.5300724637681159, ""best_precision"": 0.5300724637681159, ""best_recall"": 1.0, ""best_f1"": 0.69287236561686}}","{""loss_sup_leftOf"": 0.7166908383369446, ""pos_weight_leftOf"": 1.0746887966804979, ""loss_sup_rightOf"": 0.7194839119911194, ""pos_weight_rightOf"": 1.0920502092050208, ""loss_sup_below"": 0.7185134291648865, ""pos_weight_below"": 1.0408163265306123, ""loss_sup_above"": 0.7278448939323425, ""pos_weight_above"": 1.127659574468085, ""loss_sup_canStack"": 1.1410504579544067, ""pos_weight_canStack"": 4.681818181818182}","{""loss_sup_inBetween"": 0.6872457265853882, ""pos_weight_inBetween"": 1.0}","{""cor_cobertura"": 0.9997430443763733, ""cor_exclusividade_0_1"": 0.9998399615287781, ""cor_exclusividade_0_2"": 0.999822199344635, ""cor_exclusividade_1_2"": 0.9998188614845276, ""forma_cobertura"": 0.9996377825737, ""forma_exclusividade_0_1"": 0.9998557567596436, ""forma_exclusividade_0_2"": 0.9998476505279541, ""forma_exclusividade_0_3"": 0.9998557567596436, ""forma_exclusividade_0_4"": 0.9998476505279541, ""forma_exclusividade_1_2"": 0.999851644039154, ""forma_exclusividade_1_3"": 0.9998599886894226, ""forma_exclusividade_1_4"": 0.999851644039154, ""forma_exclusividade_2_3"": 0.999851644039154, ""forma_exclusividade_2_4"": 0.9998437762260437, ""forma_exclusividade_3_4"": 0.999851644039154, ""tamanho_cobertura"": 0.9997999668121338, ""tamanho_exclusividade"": 0.9997999668121338, ""left_irreflexividade"": 0.5455790758132935, ""right_irreflexividade"": 0.502018928527832, ""left_assimetria"": 0.7928774952888489, ""right_assimetria"": 0.7498171329498291, ""left_implica_right_inverso"": 0.7719298601150513, ""right_implica_left_inverso"": 0.7266735434532166, ""left_transitividade"": 0.8871967792510986, ""right_transitividade"": 0.875025749206543, ""below_irreflexividade"": 0.5574471950531006, ""above_irreflexividade"": 0.5251139402389526, ""below_assimetria"": 0.8086463809013367, ""above_assimetria"": 0.7742276787757874, ""below_implica_above_inverso"": 0.7702191472053528, ""above_implica_below_inverso"": 0.7324978113174438, ""below_transitividade"": 0.8922948241233826, ""above_transitividade"": 0.8815412521362305, ""close_irreflexividade"": 0.9998999834060669, ""close_implica_close_inverso_1"": 0.8943069577217102, ""close_implica_close_inverso_2"": 0.8943069577217102, ""triangulos_proximos_mesmo_tamanho"": 0.9280738830566406, ""can_stack_implica_above"": 0.7263401746749878, ""can_stack_base_nao_cone"": 0.7928914427757263, ""can_stack_base_nao_triangulo"": 0.744479775428772, ""inbetween_implica_configuracao_espacial"": 0.7948783040046692}","{""leftOf"": 1.0746887966804979, ""rightOf"": 1.0920502092050208, ""below"": 1.0408163265306123, ""above"": 1.127659574468085, ""canStack"": 4.681818181818182, ""inBetween"": 1.0}",True,True,"['leftOf', 'rightOf', 'below', 'above', 'canStack']","['leftOf', 'rightOf', 'below', 'above', 'closeTo', 'canStack']",['inBetween']
